neighbourhoodGroup,neighbourhood,latitude,longitude,propertyType,roomType,accommodates,bathrooms,bedrooms,beds,bedType,price,availability
Brooklyn,Bushwick,40.6939339,-73.90898405,Apartment,Private room,2,1,1,1,Real Bed,55,0
Brooklyn,Bushwick,40.69708554,-73.92118367,Apartment,Private room,2,1,1,1,Real Bed,55,122
Brooklyn,Bushwick,40.7048814,-73.92275831,Apartment,Private room,2,1,1,1,Real Bed,55,41
Brooklyn,Bushwick,40.70582751,-73.91658258,Guest suite,Private room,2,1,1,1,Real Bed,55,364
Brooklyn,Bushwick,40.69348697,-73.91478248,Apartment,Private room,1,1,1,1,Real Bed,55,83
Brooklyn,Bushwick,40.7020412,-73.92591547,Apartment,Private room,2,1,1,1,Real Bed,55,0
Brooklyn,Bushwick,40.70126483,-73.91396144,Apartment,Private room,2,1,1,1,Real Bed,55,178
Brooklyn,Bushwick,40.69142788,-73.91756406,Apartment,Private room,2,2,1,1,Real Bed,55,333
Brooklyn,Bushwick,40.70032504,-73.93127026,Apartment,Private room,2,1.5,1,1,Real Bed,55,22
Brooklyn,Bushwick,40.70112022,-73.93086184,Apartment,Private room,2,1,1,1,Real Bed,55,0
Brooklyn,Bushwick,40.70433288,-73.92652222,Apartment,Private room,2,1,1,1,Real Bed,55,0
Brooklyn,Bushwick,40.69318867,-73.91641678,Apartment,Private room,2,1,1,1,Futon,55,31
Brooklyn,Bushwick,40.70117587,-73.92826268,Apartment,Private room,2,1,1,1,Real Bed,55,0
Brooklyn,Bushwick,40.68801628,-73.91474222,Apartment,Private room,1,1,1,1,Real Bed,55,358
Brooklyn,Bushwick,40.70192741,-73.92638512,Apartment,Private room,1,2,1,1,Real Bed,55,365
Brooklyn,Bushwick,40.70238356,-73.92812471,Apartment,Private room,2,1,1,1,Real Bed,55,0
Brooklyn,Bushwick,40.70559898,-73.9209163,Apartment,Private room,1,1,1,1,Real Bed,55,12
Brooklyn,Bushwick,40.69526263,-73.92674065,Apartment,Private room,2,1,1,1,Real Bed,55,0
Brooklyn,Bushwick,40.70114509,-73.92120124,Apartment,Private room,2,1,1,1,Real Bed,55,0
Brooklyn,Bushwick,40.69260773,-73.91705822,Apartment,Private room,2,1,1,1,Real Bed,55,179
Brooklyn,Bushwick,40.69910508,-73.91405128,Apartment,Private room,2,1,1,1,Real Bed,55,306
Brooklyn,Bushwick,40.69501997,-73.90645356,Apartment,Private room,2,1,1,1,Real Bed,55,15
Brooklyn,Bushwick,40.7075439,-73.92138032,Apartment,Private room,2,1,1,1,Real Bed,55,0
Brooklyn,Bushwick,40.70075998,-73.9287785,Apartment,Private room,2,1,1,1,Real Bed,55,0
Brooklyn,Bushwick,40.7014075,-73.92367673,Apartment,Private room,2,1,1,1,Real Bed,55,0
Brooklyn,Bushwick,40.70033254,-73.9133365,Apartment,Private room,1,1,1,1,Real Bed,55,365
Brooklyn,Bushwick,40.70227233,-73.92925509,Apartment,Private room,1,3,1,1,Real Bed,55,0
Brooklyn,Bushwick,40.69976817,-73.92913575,Apartment,Private room,1,1,1,1,Real Bed,55,337
Brooklyn,Bushwick,40.68650519,-73.91383696,Apartment,Private room,4,1.5,1,1,Real Bed,55,82
Brooklyn,Bushwick,40.68983444,-73.90512338,Apartment,Private room,2,1,1,1,Real Bed,55,0
Brooklyn,Bushwick,40.68167164,-73.90788334,Apartment,Private room,1,1,1,1,Real Bed,55,365
Brooklyn,Bushwick,40.69721273,-73.93476884,Townhouse,Private room,2,1,1,1,Real Bed,55,310
Brooklyn,Bushwick,40.6994637,-73.92171004,Apartment,Private room,1,1,1,1,Real Bed,55,0
Brooklyn,Bushwick,40.70560916,-73.92515013,Apartment,Private room,2,1.5,1,1,Real Bed,55,188
Brooklyn,Bushwick,40.70224551,-73.92845542,Apartment,Shared room,2,1,1,1,Real Bed,55,0
Brooklyn,Bushwick,40.69995385,-73.92383137,Apartment,Private room,2,1,1,1,Real Bed,55,0
Brooklyn,Bushwick,40.69688442,-73.9344754,Loft,Private room,2,1,1,1,Real Bed,55,0
Brooklyn,Bushwick,40.6970757,-73.91061214,Apartment,Private room,2,1,1,1,Real Bed,55,8
Brooklyn,Bushwick,40.69839645,-73.9147633,Apartment,Private room,1,2,1,1,Real Bed,55,0
Brooklyn,Bushwick,40.70578366,-73.92375404,Apartment,Private room,3,1,1,2,Real Bed,55,0
Brooklyn,Bushwick,40.69789204,-73.92733467,Apartment,Private room,2,1,1,1,Real Bed,55,0
Brooklyn,Bushwick,40.70536751,-73.92268653,Apartment,Private room,2,1,1,1,Real Bed,55,0
Brooklyn,Bushwick,40.69186349,-73.92210487,Apartment,Private room,2,1,1,1,Real Bed,55,90
Brooklyn,Bushwick,40.70501523,-73.92188164,House,Private room,1,1.5,1,1,Real Bed,55,363
Brooklyn,Bushwick,40.70018664,-73.94098213,Apartment,Private room,2,1,1,1,Real Bed,55,79
Brooklyn,Bushwick,40.686815,-73.91189121,Apartment,Private room,2,1,1,2,Real Bed,55,0
Brooklyn,Bushwick,40.69759141,-73.91761306,Apartment,Private room,2,1,1,1,Real Bed,55,0
Brooklyn,Bushwick,40.69383583,-73.9240489,Apartment,Private room,2,1,1,1,Real Bed,55,0
Brooklyn,Bushwick,40.68768878,-73.91377211,Townhouse,Private room,2,1,1,1,Real Bed,55,64
Brooklyn,Bushwick,40.69369174,-73.92910317,Apartment,Private room,2,1,1,1,Real Bed,55,0
Brooklyn,Bushwick,40.68786906,-73.91304547,Apartment,Private room,2,1,1,1,Real Bed,55,12
Brooklyn,Bushwick,40.68624602,-73.91390517,Apartment,Private room,2,2,1,1,Real Bed,55,0
Brooklyn,Bushwick,40.69160151,-73.92293714,Apartment,Private room,1,1,1,1,Real Bed,55,0
Brooklyn,Bushwick,40.7024024,-73.92158761,Apartment,Private room,1,1,1,1,Real Bed,55,0
Brooklyn,Bushwick,40.68862322,-73.91457992,Apartment,Private room,2,1,1,1,Real Bed,55,89
Brooklyn,Bushwick,40.69730691,-73.91992767,Apartment,Private room,2,1,1,1,Real Bed,55,0
Brooklyn,Bushwick,40.70119105,-73.92610601,Apartment,Private room,2,1,1,1,Futon,55,365
Brooklyn,Bushwick,40.68497005,-73.91199603,Apartment,Private room,1,1,1,1,Real Bed,55,180
Brooklyn,Bushwick,40.70030699,-73.91717663,Apartment,Private room,2,1.5,1,1,Real Bed,55,0
Brooklyn,Bushwick,40.6904848,-73.91758239,Apartment,Private room,1,2,1,1,Real Bed,55,122
Brooklyn,Bushwick,40.69689035,-73.91600415,Townhouse,Private room,3,1,1,2,Real Bed,55,67
Brooklyn,Bushwick,40.7040672,-73.91746906,Apartment,Private room,2,1,1,1,Real Bed,55,0
Brooklyn,Bushwick,40.69553695,-73.91412693,Apartment,Private room,1,1,1,1,Real Bed,54,0
Brooklyn,Bushwick,40.69674846,-73.92964296,Apartment,Private room,2,2,1,1,Real Bed,54,0
Brooklyn,Bushwick,40.70341187,-73.92920085,Apartment,Private room,2,1.5,1,1,Real Bed,54,0
Brooklyn,Bushwick,40.7040978,-73.92666516,Apartment,Private room,1,1,1,1,Real Bed,54,0
Brooklyn,Bushwick,40.70028592,-73.92301472,Apartment,Private room,2,1,1,1,Real Bed,54,25
Brooklyn,Bushwick,40.70280266,-73.92012875,Apartment,Private room,2,1,1,1,Real Bed,54,179
Brooklyn,Bushwick,40.70228305,-73.92824358,Apartment,Private room,2,1.5,1,1,Real Bed,54,0
Brooklyn,Bushwick,40.70287513,-73.92796192,Apartment,Private room,2,1.5,1,1,Real Bed,54,0
Brooklyn,Bushwick,40.70268884,-73.9287446,Apartment,Private room,2,1,1,1,Real Bed,54,0
Brooklyn,Bushwick,40.69047333,-73.91565012,Apartment,Private room,2,1,1,1,Real Bed,54,12
Brooklyn,Bushwick,40.6995908,-73.92974582,Apartment,Private room,1,1,1,1,Real Bed,54,365
Brooklyn,Bushwick,40.70439468,-73.92546212,Apartment,Private room,2,1,1,1,Real Bed,54,0
Brooklyn,Bushwick,40.697583,-73.93417159,Apartment,Shared room,2,2,1,2,Real Bed,54,270
Brooklyn,Bushwick,40.68991321,-73.90799573,Apartment,Private room,2,1.5,1,1,Real Bed,54,46
Brooklyn,Bushwick,40.70053947,-73.92891296,Apartment,Private room,1,1,1,1,Real Bed,54,38
Brooklyn,Bushwick,40.68540694,-73.91211233,Apartment,Private room,2,1,1,1,Real Bed,53,84
Brooklyn,Bushwick,40.69171811,-73.90870183,Apartment,Private room,2,2,1,1,Real Bed,53,295
Brooklyn,Bushwick,40.69040347,-73.91538031,House,Private room,2,1,1,1,Real Bed,53,116
Brooklyn,Bushwick,40.70162416,-73.9129655,Apartment,Private room,1,1,1,1,Real Bed,53,0
Brooklyn,Bushwick,40.70656997,-73.92180899,Apartment,Private room,2,1,1,1,Real Bed,53,17
Brooklyn,Bushwick,40.70777312,-73.92204081,Apartment,Private room,2,1,1,1,Real Bed,53,0
Brooklyn,Bushwick,40.69866023,-73.92498279,Apartment,Private room,2,1,1,1,Real Bed,53,0
Brooklyn,Bushwick,40.69992379,-73.93142765,Apartment,Private room,2,1.5,1,1,Real Bed,53,89
Brooklyn,Bushwick,40.69246582,-73.91089741,Apartment,Private room,2,1.5,1,2,Real Bed,52,55
Brooklyn,Bushwick,40.68156634,-73.90547096,Apartment,Private room,3,2,1,1,Real Bed,52,330
Brooklyn,Bushwick,40.70361291,-73.92549972,Apartment,Private room,2,1,1,1,Real Bed,52,0
Brooklyn,Bushwick,40.69975891,-73.9125482,Apartment,Private room,2,1,1,2,Real Bed,52,283
Brooklyn,Bushwick,40.69915242,-73.93742936,Apartment,Private room,2,1,1,1,Real Bed,52,0
Brooklyn,Bushwick,40.70343363,-73.91342543,Apartment,Private room,2,1,1,1,Real Bed,52,364
Brooklyn,Bushwick,40.69036438,-73.91607902,Apartment,Private room,2,1,1,1,Real Bed,52,24
Brooklyn,Bushwick,40.69989169,-73.93617026,Apartment,Private room,2,1,1,1,Real Bed,52,0
Brooklyn,Bushwick,40.68616022,-73.91542856,Apartment,Private room,2,1.5,1,1,Real Bed,52,0
Brooklyn,Bushwick,40.70124137,-73.91385617,Apartment,Private room,2,1,1,1,Real Bed,52,364
Brooklyn,Bushwick,40.69934924,-73.93872371,Apartment,Private room,3,1,1,1,Real Bed,52,0
Brooklyn,Bushwick,40.69775242,-73.93454911,Apartment,Private room,1,2,1,1,Real Bed,52,0
Brooklyn,Bushwick,40.6979826,-73.92461541,Apartment,Private room,2,1,1,1,Real Bed,52,73
Brooklyn,Bushwick,40.70160304,-73.92069086,Apartment,Private room,2,1,1,1,Real Bed,51,363
Brooklyn,Bushwick,40.68860117,-73.91625619,Apartment,Private room,2,1,1,1,Real Bed,51,10
Brooklyn,Bushwick,40.70273733,-73.9292856,Apartment,Private room,2,1,3,1,Real Bed,51,155
Brooklyn,Bushwick,40.70438719,-73.92619396,Apartment,Private room,2,1,1,1,Real Bed,51,0
Brooklyn,Bushwick,40.69604131,-73.91267514,Loft,Private room,1,1,1,1,Real Bed,51,319
Brooklyn,Bushwick,40.7030679,-73.91764784,Apartment,Private room,1,1.5,1,1,Real Bed,51,0
Brooklyn,Bushwick,40.70065012,-73.94001486,Apartment,Private room,1,1,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.70339965,-73.92960199,Apartment,Private room,2,1,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.69057651,-73.91470539,Townhouse,Private room,2,1,1,1,Real Bed,50,134
Brooklyn,Bushwick,40.70134597,-73.92401718,Apartment,Private room,2,1,1,1,Real Bed,50,2
Brooklyn,Bushwick,40.70250604,-73.92724231,Apartment,Private room,1,1,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.70131486,-73.93031727,Apartment,Private room,1,1,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.69166603,-73.92454861,Apartment,Private room,2,1,1,1,Real Bed,50,330
Brooklyn,Bushwick,40.69682672,-73.92371746,Apartment,Private room,1,1,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.6990189,-73.93101723,Apartment,Shared room,5,1,1,3,Real Bed,50,365
Brooklyn,Bushwick,40.68198654,-73.90879942,Apartment,Private room,1,1,1,1,Real Bed,50,362
Brooklyn,Bushwick,40.70517384,-73.9255857,Apartment,Private room,2,1,1,1,Real Bed,50,365
Brooklyn,Bushwick,40.70515843,-73.91895259,House,Private room,2,1,1,1,Real Bed,50,89
Brooklyn,Bushwick,40.69815465,-73.92705959,Apartment,Private room,1,1,1,1,Futon,50,337
Brooklyn,Bushwick,40.68764022,-73.91608402,Apartment,Private room,2,2,1,1,Real Bed,50,48
Brooklyn,Bushwick,40.69032854,-73.90829715,Apartment,Private room,1,2,1,1,Real Bed,50,260
Brooklyn,Bushwick,40.70117756,-73.91175047,Apartment,Private room,1,1,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.68973911,-73.91255918,Apartment,Private room,1,1,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.69237052,-73.91240426,Apartment,Private room,2,1,1,2,Real Bed,50,0
Brooklyn,Bushwick,40.699483,-73.92371566,Loft,Private room,3,1,2,2,Real Bed,50,0
Brooklyn,Bushwick,40.70223314,-73.92958956,Apartment,Private room,1,1,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.69758108,-73.93493359,Apartment,Private room,2,1,1,1,Real Bed,50,266
Brooklyn,Bushwick,40.69517937,-73.92856477,Apartment,Private room,3,2,1,2,Real Bed,50,7
Brooklyn,Bushwick,40.69497953,-73.91134428,Apartment,Private room,2,1.5,1,1,Real Bed,50,145
Brooklyn,Bushwick,40.69466745,-73.92300429,Townhouse,Private room,2,2.5,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.70095705,-73.91290777,Apartment,Private room,1,1,1,1,Real Bed,50,118
Brooklyn,Bushwick,40.69651724,-73.9211374,Townhouse,Private room,2,1,1,1,Real Bed,50,23
Brooklyn,Bushwick,40.68623454,-73.91373702,Apartment,Private room,4,1.5,1,1,Real Bed,50,364
Brooklyn,Bushwick,40.68461492,-73.91105396,House,Private room,1,1,1,1,Real Bed,50,365
Brooklyn,Bushwick,40.68512644,-73.90986755,Apartment,Private room,3,2,1,3,Real Bed,50,43
Brooklyn,Bushwick,40.69852737,-73.92919014,Apartment,Private room,2,1,1,1,Real Bed,50,47
Brooklyn,Bushwick,40.69947206,-73.92199175,Apartment,Private room,2,1,1,1,Real Bed,50,161
Brooklyn,Bushwick,40.69151652,-73.92024362,Apartment,Private room,2,1,1,1,Real Bed,50,90
Brooklyn,Bushwick,40.70090051,-73.94004265,Apartment,Private room,2,1,1,1,Real Bed,50,114
Brooklyn,Bushwick,40.69019749,-73.91514854,Apartment,Private room,2,1,1,1,Real Bed,50,12
Brooklyn,Bushwick,40.69795335,-73.92813521,Apartment,Private room,2,1.5,1,1,Real Bed,50,364
Brooklyn,Bushwick,40.69838918,-73.92044086,Apartment,Private room,2,1,1,1,Real Bed,50,35
Brooklyn,Bushwick,40.70040896,-73.91448688,Apartment,Private room,2,1,1,1,Real Bed,50,12
Brooklyn,Bushwick,40.70075047,-73.92421626,Apartment,Private room,2,1.5,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.69280477,-73.91613975,Apartment,Private room,2,1,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.70364185,-73.92769445,Apartment,Private room,1,1.5,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.70520836,-73.92227771,Apartment,Private room,2,1,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.68922789,-73.91540123,Apartment,Private room,2,1,1,2,Real Bed,50,0
Brooklyn,Bushwick,40.69953696,-73.93579176,Apartment,Private room,2,1,1,1,Real Bed,50,13
Brooklyn,Bushwick,40.69012061,-73.9155946,Apartment,Private room,1,1,1,1,Real Bed,50,88
Brooklyn,Bushwick,40.70119627,-73.92682097,Apartment,Private room,2,1,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.7008754,-73.91836097,Apartment,Private room,1,1,1,1,Real Bed,50,8
Brooklyn,Bushwick,40.68726412,-73.91787439,Apartment,Private room,2,1,1,1,Real Bed,50,179
Brooklyn,Bushwick,40.69363118,-73.90752541,Apartment,Private room,1,1,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.68988399,-73.91119924,Apartment,Private room,2,2,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.6948129,-73.92243597,Apartment,Private room,2,1,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.6988613,-73.93669691,Apartment,Private room,2,1,1,1,Real Bed,50,33
Brooklyn,Bushwick,40.6893089,-73.91310683,Townhouse,Private room,2,1,1,1,Real Bed,50,48
Brooklyn,Bushwick,40.70280686,-73.91628256,Apartment,Private room,2,1,1,1,Real Bed,50,148
Brooklyn,Bushwick,40.68992197,-73.91408013,Apartment,Private room,1,1,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.68727437,-73.90702038,House,Private room,1,2,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.69963941,-73.9202207,Apartment,Private room,1,1,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.70179049,-73.93688985,Apartment,Private room,1,1,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.69749158,-73.93360165,Apartment,Private room,2,1,2,1,Real Bed,50,0
Brooklyn,Bushwick,40.68642907,-73.91464992,Apartment,Private room,2,1,2,1,Real Bed,50,365
Brooklyn,Bushwick,40.69613133,-73.93263698,Apartment,Entire home/apt,2,1,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.68965023,-73.91421311,Apartment,Private room,1,1,1,1,Real Bed,50,339
Brooklyn,Bushwick,40.69722632,-73.92075152,Apartment,Private room,2,1,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.70326352,-73.91822323,Apartment,Private room,2,1,1,1,Real Bed,50,338
Brooklyn,Bushwick,40.69906518,-73.9272301,Apartment,Private room,2,1,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.69091654,-73.91073316,Apartment,Private room,2,2,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.70076247,-73.92371019,Apartment,Private room,1,1,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.68922712,-73.91945692,Apartment,Private room,2,1,1,1,Real Bed,50,288
Brooklyn,Bushwick,40.70112994,-73.91385439,Apartment,Private room,2,1,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.69484053,-73.9249933,Apartment,Private room,2,1,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.70288597,-73.91873732,Apartment,Private room,2,1,1,1,Real Bed,50,63
Brooklyn,Bushwick,40.69901772,-73.921955,Apartment,Private room,1,1,1,1,Real Bed,50,328
Brooklyn,Bushwick,40.70176851,-73.92313371,Apartment,Private room,2,1,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.6984197,-73.92378134,Apartment,Private room,2,1,1,1,Real Bed,50,316
Brooklyn,Bushwick,40.70121294,-73.91883277,Apartment,Private room,1,1,1,1,Real Bed,50,68
Brooklyn,Bushwick,40.68912724,-73.90869997,Apartment,Private room,2,1,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.69517519,-73.92952075,Apartment,Private room,2,2,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.69993992,-73.92176412,Apartment,Private room,1,1.5,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.70166565,-73.91907241,Apartment,Private room,2,2,1,1,Real Bed,50,93
Brooklyn,Bushwick,40.70151054,-73.91255797,Apartment,Private room,1,1,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.69651911,-73.9097839,Apartment,Private room,1,1,1,1,Real Bed,50,118
Brooklyn,Bushwick,40.69608597,-73.92369179,Apartment,Private room,1,1.5,1,1,Real Bed,50,337
Brooklyn,Bushwick,40.69755032,-73.91187304,Apartment,Private room,1,1,1,1,Real Bed,50,7
Brooklyn,Bushwick,40.69128481,-73.90597096,Apartment,Private room,2,2,1,1,Real Bed,50,359
Brooklyn,Bushwick,40.7051191,-73.92702984,Apartment,Private room,2,1,1,2,Real Bed,50,59
Brooklyn,Bushwick,40.70703305,-73.92219906,Apartment,Private room,2,1,1,1,Real Bed,50,90
Brooklyn,Bushwick,40.69822226,-73.92917907,Apartment,Private room,1,1,1,1,Real Bed,50,2
Brooklyn,Bushwick,40.7001536,-73.93107315,Apartment,Private room,1,1.5,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.68908066,-73.91451897,Apartment,Private room,2,1,1,1,Real Bed,50,27
Brooklyn,Bushwick,40.69485248,-73.90743013,Apartment,Private room,3,1,1,1,Real Bed,50,330
Brooklyn,Bushwick,40.70160691,-73.92919475,Apartment,Shared room,5,1,1,3,Real Bed,50,365
Brooklyn,Bushwick,40.69177487,-73.92509174,Apartment,Private room,2,1,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.70354491,-73.92276582,Apartment,Private room,2,1,1,1,Real Bed,50,3
Brooklyn,Bushwick,40.69252919,-73.90666662,Loft,Private room,2,1,1,1,Real Bed,50,33
Brooklyn,Bushwick,40.70286008,-73.92271262,Apartment,Private room,1,1,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.69477333,-73.92489036,House,Private room,2,1,1,1,Real Bed,50,362
Brooklyn,Bushwick,40.69869805,-73.91577716,Apartment,Private room,2,1,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.68174473,-73.90636597,Apartment,Private room,4,2.5,1,3,Real Bed,50,148
Brooklyn,Bushwick,40.69793203,-73.93299278,Apartment,Private room,2,1,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.70061536,-73.93103062,Apartment,Private room,2,1,1,1,Real Bed,50,2
Brooklyn,Bushwick,40.69994505,-73.92612018,Apartment,Private room,2,1,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.69796759,-73.93318091,Apartment,Private room,1,2,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.70640681,-73.91765062,House,Private room,1,1,1,1,Real Bed,50,68
Brooklyn,Bushwick,40.69830409,-73.92606855,Apartment,Private room,2,1,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.70317783,-73.92608895,Apartment,Private room,2,1,1,1,Real Bed,50,269
Brooklyn,Bushwick,40.69009633,-73.91594065,Apartment,Private room,2,1,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.6929615,-73.92420494,Apartment,Private room,1,1,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.69010384,-73.91446727,Apartment,Private room,1,1,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.69497275,-73.92598263,Apartment,Private room,2,1,1,1,Real Bed,50,127
Brooklyn,Bushwick,40.6962706,-73.92264728,Apartment,Private room,1,2,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.69294832,-73.90851275,Apartment,Private room,2,6,1,1,Real Bed,50,357
Brooklyn,Bushwick,40.68541014,-73.91290681,Apartment,Private room,2,1,1,1,Real Bed,50,365
Brooklyn,Bushwick,40.6931674,-73.91412379,Apartment,Private room,2,1,1,1,Real Bed,50,50
Brooklyn,Bushwick,40.69328503,-73.91697375,Apartment,Private room,1,1,1,1,Real Bed,50,178
Brooklyn,Bushwick,40.70272939,-73.92723954,Apartment,Private room,2,1,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.69419698,-73.90636479,Apartment,Private room,2,1,1,1,Real Bed,50,88
Brooklyn,Bushwick,40.70104772,-73.91547019,Apartment,Private room,2,1,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.69651599,-73.92351313,Loft,Private room,1,1,1,1,Real Bed,50,305
Brooklyn,Bushwick,40.68173672,-73.90733129,Townhouse,Private room,2,1,1,1,Real Bed,50,355
Brooklyn,Bushwick,40.69849376,-73.92978744,Apartment,Private room,1,1,1,1,Real Bed,50,364
Brooklyn,Bushwick,40.70016778,-73.91204659,Apartment,Private room,2,1,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.68758017,-73.91320834,Apartment,Private room,2,2,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.69019301,-73.91383949,Apartment,Private room,2,1,1,1,Real Bed,50,25
Brooklyn,Bushwick,40.69944336,-73.91969707,Apartment,Private room,2,1,1,1,Real Bed,50,89
Brooklyn,Bushwick,40.69319749,-73.92330396,Apartment,Private room,1,1,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.7047623,-73.92194607,Apartment,Private room,1,1.5,1,1,Real Bed,50,365
Brooklyn,Bushwick,40.68863896,-73.91281261,Apartment,Private room,2,1,1,1,Real Bed,50,86
Brooklyn,Bushwick,40.6930681,-73.9272317,Apartment,Private room,2,1,1,1,Futon,50,0
Brooklyn,Bushwick,40.6913696,-73.90629111,Apartment,Private room,1,1,1,1,Real Bed,50,92
Brooklyn,Bushwick,40.70739429,-73.92058735,Apartment,Private room,1,1,1,1,Real Bed,50,89
Brooklyn,Bushwick,40.69835192,-73.91643977,Apartment,Private room,2,1,1,1,Real Bed,50,9
Brooklyn,Bushwick,40.69805488,-73.92395025,House,Private room,1,1.5,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.69088272,-73.90534948,Apartment,Private room,1,1,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.70380425,-73.92711632,Apartment,Private room,1,1,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.69409382,-73.92614329,Apartment,Private room,2,1,1,2,Real Bed,50,219
Brooklyn,Bushwick,40.69647953,-73.93175792,Apartment,Private room,1,1,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.69886523,-73.92270303,Apartment,Private room,2,1.5,1,1,Real Bed,50,0
Brooklyn,Bushwick,40.69118123,-73.91825533,Apartment,Private room,1,1,1,1,Real Bed,50,0
