,neighbourhood_group_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price
44014,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,70
44080,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,43
44105,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,53
44113,Brooklyn,Other,Private room,1,1.0,1,1,Real Bed,35
44131,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
44137,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,59
44168,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,47
44201,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
44240,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,150
44265,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
44287,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
44296,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
44322,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
44355,Brooklyn,Loft,Private room,1,1.0,1,1,Real Bed,150
44357,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
44368,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,29
44381,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,71
44402,Brooklyn,Townhouse,Private room,1,1.0,1,1,Real Bed,49
44465,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
44475,Brooklyn,Townhouse,Private room,1,1.0,1,1,Real Bed,57
44485,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
44493,Brooklyn,Townhouse,Private room,1,1.0,1,1,Real Bed,63
44535,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
44560,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,37
44624,Brooklyn,Loft,Private room,1,1.0,1,1,Real Bed,100
44632,Brooklyn,Apartment,Private room,1,1.0,1,2,Real Bed,40
44643,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
44648,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,36
44674,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,32
44794,Brooklyn,Townhouse,Private room,1,1.0,1,1,Real Bed,44
44795,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,35
44842,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
44852,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,70
44858,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
44867,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
44880,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
44947,Brooklyn,Townhouse,Private room,1,1.0,1,2,Real Bed,55
44950,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
45002,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
45008,Brooklyn,Guest suite,Private room,1,1.0,1,1,Real Bed,25
45015,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
45032,Brooklyn,Condominium,Private room,1,1.0,1,1,Real Bed,80
45037,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,31
45039,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,125
45065,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
45095,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
45108,Brooklyn,Townhouse,Private room,1,1.0,1,1,Real Bed,41
45157,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,65
45168,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
45172,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,39
45192,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
45208,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,24
45277,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,42
45291,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
45304,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
45350,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
45355,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
45370,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,59
45372,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,59
45383,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
45389,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,39
45395,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,61
45397,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
45407,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
45408,Brooklyn,Condominium,Private room,1,1.0,1,1,Real Bed,45
45419,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
45462,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
45464,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
45508,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
45538,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
45575,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,65
45576,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,150
45619,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
45647,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,65
45655,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
45677,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,32
45680,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,39
45702,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,70
45780,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,23
45830,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,42
45838,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
45843,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
45881,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
45903,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
45939,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
45964,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,43
45969,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
46000,Brooklyn,Dorm,Private room,1,1.0,1,1,Real Bed,29
46002,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
46024,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,23
46030,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,30
46042,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
46045,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
46050,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,30
46074,Brooklyn,Loft,Private room,1,1.0,1,1,Real Bed,65
46081,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
46135,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
46157,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
46158,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,39
46193,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,75
46195,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,26
46216,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,125
46227,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
46247,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,95
46290,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,70
46293,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
46302,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
46312,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
46315,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,69
46351,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,27
46353,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
46370,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,36
46373,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
46374,Brooklyn,In-law,Private room,1,1.0,1,1,Real Bed,40
46403,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,175
46423,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,29
46430,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
46457,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
46481,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
46487,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
46492,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
46515,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
46562,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,27
46585,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
46592,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,25
46621,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,140
46631,Brooklyn,Townhouse,Private room,1,1.0,1,1,Real Bed,40
46639,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,48
46670,Brooklyn,Guesthouse,Private room,1,1.0,1,1,Real Bed,32
46679,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
46682,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,42
46692,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,140
46695,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,49
46699,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
46718,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
46723,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
46740,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,110
46745,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,95
46785,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
46817,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,49
46821,Brooklyn,Loft,Private room,1,1.0,1,1,Real Bed,66
46857,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,69
46863,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
46904,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
47006,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
47029,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
47035,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
47042,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
47082,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,26
47085,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
47110,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
47129,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
47140,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
47162,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,29
47168,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,30
47187,Brooklyn,Bed and breakfast,Private room,1,1.0,1,1,Real Bed,65
47207,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
47246,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,30
47292,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
47295,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
47327,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,90
47342,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,75
47418,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
47419,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,59
47420,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,61
47425,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,36
47431,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,100
47436,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,36
47447,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,43
47451,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,32
47458,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,65
47461,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,64
47468,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
47484,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,85
47499,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
47511,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
47527,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,33
47540,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,29
47543,Brooklyn,Other,Private room,1,1.0,1,1,Real Bed,46
47548,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,59
47571,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,40
47593,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,50
47606,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,30
47619,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
47642,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,100
47688,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
47693,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
47702,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,70
47721,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,69
47732,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
47737,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
47747,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
47756,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,32
47757,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
47785,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
47815,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,101
47816,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,49
47829,Brooklyn,Townhouse,Private room,1,1.0,1,1,Real Bed,35
47831,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,25
47832,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
47839,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
47862,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
47870,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,100
47886,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,63
47970,Brooklyn,Apartment,Private room,1,1.0,1,2,Real Bed,70
47972,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,66
47978,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,28
47992,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,38
48016,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,89
48018,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,38
48035,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
48048,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
48050,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
